customer_external_id,source_type,tier,content,external_reference_id
CUST-1778,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #4377),EVT-0004377
CUST-1779,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #4378),EVT-0004378
CUST-1780,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #4379),EVT-0004379
CUST-1781,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #4380)",EVT-0004380
CUST-1782,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #4381)",EVT-0004381
CUST-1783,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #4382),EVT-0004382
CUST-1784,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #4383)",EVT-0004383
CUST-1785,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #4384),EVT-0004384
CUST-1786,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #4385),EVT-0004385
CUST-1787,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #4386),EVT-0004386
CUST-1788,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #4387),EVT-0004387
CUST-1789,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #4388),EVT-0004388
CUST-1790,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #4389),EVT-0004389
CUST-1791,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #4390)",EVT-0004390
CUST-1792,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #4391)",EVT-0004391
CUST-1793,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #4392)",EVT-0004392
CUST-1794,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #4393)",EVT-0004393
CUST-1795,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #4394),EVT-0004394
CUST-1796,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #4395),EVT-0004395
CUST-1797,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #4396),EVT-0004396
CUST-1798,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #4397)",EVT-0004397
CUST-1799,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #4398),EVT-0004398
CUST-1800,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #4399),EVT-0004399
CUST-1801,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #4400),EVT-0004400
CUST-1802,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #4401),EVT-0004401
CUST-1803,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #4402),EVT-0004402
CUST-1804,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #4403),EVT-0004403
CUST-1805,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #4404),EVT-0004404
CUST-1806,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #4405)",EVT-0004405
CUST-1807,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #4406)",EVT-0004406
CUST-1808,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #4407),EVT-0004407
CUST-1809,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #4408)",EVT-0004408
CUST-1810,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #4409),EVT-0004409
CUST-1811,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #4410),EVT-0004410
CUST-1812,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #4411),EVT-0004411
CUST-1813,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #4412),EVT-0004412
CUST-1814,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #4413),EVT-0004413
CUST-1815,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #4414),EVT-0004414
CUST-1816,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #4415)",EVT-0004415
CUST-1817,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #4416)",EVT-0004416
CUST-1818,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #4417)",EVT-0004417
CUST-1819,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #4418)",EVT-0004418
CUST-1820,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #4419),EVT-0004419
CUST-1821,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #4420),EVT-0004420
CUST-1822,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #4421),EVT-0004421
CUST-1823,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #4422)",EVT-0004422
CUST-1824,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #4423),EVT-0004423
CUST-1825,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #4424),EVT-0004424
CUST-1826,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #4425),EVT-0004425
CUST-1827,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #4426),EVT-0004426
CUST-1828,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #4427),EVT-0004427
CUST-1829,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #4428),EVT-0004428
CUST-1830,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #4429),EVT-0004429
CUST-1831,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #4430)",EVT-0004430
CUST-1832,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #4431)",EVT-0004431
CUST-1833,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #4432),EVT-0004432
CUST-1834,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #4433)",EVT-0004433
CUST-1835,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #4434),EVT-0004434
CUST-1836,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #4435),EVT-0004435
CUST-1837,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #4436),EVT-0004436
CUST-1838,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #4437),EVT-0004437
CUST-1839,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #4438),EVT-0004438
CUST-1840,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #4439),EVT-0004439
CUST-1841,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #4440)",EVT-0004440
CUST-1842,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #4441)",EVT-0004441
CUST-1843,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #4442)",EVT-0004442
CUST-1844,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #4443)",EVT-0004443
CUST-1845,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #4444),EVT-0004444
CUST-1846,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #4445),EVT-0004445
CUST-1847,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #4446),EVT-0004446
CUST-1848,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #4447)",EVT-0004447
CUST-1849,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #4448),EVT-0004448
CUST-1850,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #4449),EVT-0004449
CUST-1851,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #4450),EVT-0004450
CUST-1852,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #4451),EVT-0004451
CUST-1853,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #4452),EVT-0004452
CUST-1854,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #4453),EVT-0004453
CUST-1855,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #4454),EVT-0004454
CUST-1856,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #4455)",EVT-0004455
CUST-1857,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #4456)",EVT-0004456
CUST-1858,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #4457),EVT-0004457
CUST-1859,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #4458)",EVT-0004458
CUST-1860,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #4459),EVT-0004459
CUST-1861,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #4460),EVT-0004460
CUST-1862,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #4461),EVT-0004461
CUST-1863,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #4462),EVT-0004462
CUST-1864,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #4463),EVT-0004463
CUST-1865,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #4464),EVT-0004464
CUST-1866,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #4465)",EVT-0004465
CUST-1867,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #4466)",EVT-0004466
CUST-1868,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #4467)",EVT-0004467
CUST-1869,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #4468)",EVT-0004468
CUST-1870,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #4469),EVT-0004469
CUST-1871,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #4470),EVT-0004470
CUST-1872,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #4471),EVT-0004471
CUST-1873,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #4472)",EVT-0004472
CUST-1874,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #4473),EVT-0004473
CUST-1875,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #4474),EVT-0004474
CUST-1876,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #4475),EVT-0004475
CUST-1877,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #4476),EVT-0004476
CUST-1878,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #4477),EVT-0004477
CUST-1879,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #4478),EVT-0004478
CUST-1880,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #4479),EVT-0004479
CUST-1881,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #4480)",EVT-0004480
